"x","y","farm_area_ha","cropland","cattle","pop","cropland_per_capita","sand","slope","temperature","rainfall","maizeyield","market"
38.874472803086,8.94252424569759,0.2944,241.421656212912,39.6264856304858,220.593396733051,1.09441923370474,80.2537181208129,0.0848843626362685,18.3320031348518,803.259936509649,236.576753265963,0
34.6715478242221,10.2709071128947,0.6092,570.765037306537,84.934297495772,446.323128263662,1.27881573049327,32.3809975158708,0.0451517877498603,21.4580945535373,198.64117739821,1768.9960611736,140.106690274618
36.5520134172506,6.74711935295522,1.2434,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
39.4964678619167,8.03914617576299,0.2753,241.421656212912,39.6264856304858,220.593396733051,1.09441923370474,80.2537181208129,0.0848843626362685,18.3320031348518,803.259936509649,236.576753265963,0
38.742379918338,5.5062058018035,0.8491,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
35.8774242125233,9.16291266862756,0.8036,958.189527602688,67.2670232312223,157.488405179033,6.0841909378244,27.6017359416044,0.0314624033702894,24.0833592224703,1100.98287933745,4135.60202942578,15.8586375407401
36.5895410073382,8.44047096697416,2.5823,958.189527602688,67.2670232312223,157.488405179033,6.0841909378244,27.6017359416044,0.0314624033702894,24.0833592224703,1100.98287933745,4135.60202942578,15.8586375407401
39.4983643981341,5.83176254549747,2.1855,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
39.4025571786897,9.42553641990615,2.7657,1125.88668544313,91.7546511736926,250.461558247931,4.49524746759189,67.632261917017,0,19.186552582447,664.849861728994,2132.33996430367,179.206398286289
37.4579295178052,9.07621097966249,2.3243,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
35.4330648908841,9.56255631313319,0.8158,570.765037306537,84.934297495772,446.323128263662,1.27881573049327,32.3809975158708,0.0451517877498603,21.4580945535373,198.64117739821,1768.9960611736,140.106690274618
35.7769773519818,8.24656504028588,0.4663,958.189527602688,67.2670232312223,157.488405179033,6.0841909378244,27.6017359416044,0.0314624033702894,24.0833592224703,1100.98287933745,4135.60202942578,15.8586375407401
37.7205048944943,8.76728236717473,1.688,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
38.4863291783952,5.63669371931785,0.4906,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
39.1235588008645,7.06337211353627,0.4902,920.905019302337,21.0530083490413,246.517272641644,3.73566123555583,15.6306213716738,0.0371460894598353,21.6985106825146,1143.65907612974,7096.03289948845,126.186828453601
39.1845917675082,8.8001388673275,3.0153,241.421656212912,39.6264856304858,220.593396733051,1.09441923370474,80.2537181208129,0.0848843626362685,18.3320031348518,803.259936509649,236.576753265963,0
39.4518763561654,12.0551527043417,1.3899,540.938977824981,14.5604792166013,145.459767624243,3.71882195785129,49.6223899247285,0.0309665531227309,28.6698481145864,1259.10521097023,8306.91539306409,168.400777949301
35.1577096946574,9.28746054591913,2.0083,570.765037306537,84.934297495772,446.323128263662,1.27881573049327,32.3809975158708,0.0451517877498603,21.4580945535373,198.64117739821,1768.9960611736,140.106690274618
37.6290115062719,8.70123938493439,0.7153,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
36.1035606853436,9.79250588523081,0.52,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
36.3990456443862,7.91589643498019,0.4812,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
34.7557144395547,8.21487451409202,0.4812,900.595394096469,59.9481414533749,251.058936824769,3.58718715806981,50.0832141364077,0.0483503830197586,31.4243434639618,1053.83230818527,6005.29751554957,237.207120742799
38.5203663630824,6.71686772467264,2.1272,920.905019302337,21.0530083490413,246.517272641644,3.73566123555583,15.6306213716738,0.0371460894598353,21.6985106825146,1143.65907612974,7096.03289948845,126.186828453601
36.4001191891397,9.91632990971442,0.7673,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
39.395398298926,11.4449679039698,0.7428,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
38.7185791523164,10.3628458423322,0.4513,1125.88668544313,91.7546511736926,250.461558247931,4.49524746759189,67.632261917017,0,19.186552582447,664.849861728994,2132.33996430367,179.206398286289
35.9100098430733,4.67715979506643,1.7907,847.130002109366,121.611173395662,234.566108231482,3.6114765619651,50.1030313813389,0.102864784751284,25.9512297519501,1619.13690562443,1435.6955349046,198.100281315946
39.5680549608987,6.16962567545798,0.7705,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
36.6448865909122,7.33423169145686,0.8768,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
38.6903084183165,11.5240856879798,4.0517,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
38.2859793224083,12.0196795451008,2.9112,731.192256202015,51.5169652962239,712.029239952147,1.02691324341,14.9077202987049,0.0725245361617522,30.0731137413221,371.66065870858,3125.6041895739,188.952206079657
36.9089118370058,9.26624380956557,0.5961,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
36.6382296945679,8.09874888771514,0.229,958.189527602688,67.2670232312223,157.488405179033,6.0841909378244,27.6017359416044,0.0314624033702894,24.0833592224703,1100.98287933745,4135.60202942578,15.8586375407401
34.7746908370736,6.17213054481721,0.9446,448.019178254533,40.5090569826393,323.975348687381,1.38288045701541,12.9000815906883,0.0454168879966487,23.3767482204488,107.090370369062,6255.07824352987,83.3603880340616
38.6255650953663,9.36791401878196,5.1973,1125.88668544313,91.7546511736926,250.461558247931,4.49524746759189,67.632261917017,0,19.186552582447,664.849861728994,2132.33996430367,179.206398286289
39.1978456157402,12.9150088430567,4.1645,540.938977824981,14.5604792166013,145.459767624243,3.71882195785129,49.6223899247285,0.0309665531227309,28.6698481145864,1259.10521097023,8306.91539306409,168.400777949301
33.2522123833472,8.63097199482787,0.8436,355.238122268509,82.9135616187262,233.357071625144,1.52229422401713,27.0239068607311,0.0397518431148866,27.3928177152143,1274.0159242313,4084.82002963009,126.243927416741
39.5521267833248,7.08831153276905,1.8782,920.905019302337,21.0530083490413,246.517272641644,3.73566123555583,15.6306213716738,0.0371460894598353,21.6985106825146,1143.65907612974,7096.03289948845,126.186828453601
38.9874550419386,11.5934748252924,0.682,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
36.0982527682785,9.7276243913071,2.5177,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
37.5390382669412,11.5113292319684,0.268,543.329559160461,31.4665917224733,316.132628101862,1.71867599501749,35.3140037644578,0.0836463615484684,29.3492322690635,936.53350313954,5547.00906984329,158.439672015127
38.7219999576682,8.18364919074241,1.2723,241.421656212912,39.6264856304858,220.593396733051,1.09441923370474,80.2537181208129,0.0848843626362685,18.3320031348518,803.259936509649,236.576753265963,0
37.5932892419149,9.06419032033032,0.6815,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
39.9956759027742,11.4791536098246,0.9329,840.698841670234,92.9996893547156,446.723445764032,1.88192236078495,54.5807961368048,0.068754713231759,31.9847026436528,624.485358171688,5579.65237558514,43.444851858899
39.1578743540945,5.72416314467489,0.5577,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
38.1574961683931,8.9276968186672,2.2697,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
37.0151311688611,11.0188877140886,3.5421,543.329559160461,31.4665917224733,316.132628101862,1.71867599501749,35.3140037644578,0.0836463615484684,29.3492322690635,936.53350313954,5547.00906984329,158.439672015127
40.3286020994771,7.90872618034534,1.0534,770.252042604068,77.1661519422277,180.453461518253,4.26842486768343,11.8365561449613,0.0145503608619862,28.3303940034924,758.947007590708,5896.88938500504,121.447556808528
39.6561243788212,7.04139141234707,1.0254,920.905019302337,21.0530083490413,246.517272641644,3.73566123555583,15.6306213716738,0.0371460894598353,21.6985106825146,1143.65907612974,7096.03289948845,126.186828453601
39.6018207053197,6.02736369663221,0.3098,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
40.3487242068343,6.85981648235227,3.1969,770.252042604068,77.1661519422277,180.453461518253,4.26842486768343,11.8365561449613,0.0145503608619862,28.3303940034924,758.947007590708,5896.88938500504,121.447556808528
39.9410779595016,10.0338694778875,0.2969,565.728361050445,37.4203738422264,400.507162156718,1.41252994828861,20.4340107925712,0.0416967865326974,19.3123734493603,1256.32810114115,4636.62409177841,0
36.4371243821353,5.44974107682176,3.0717,853.501140661386,82.1627457653604,150.770989488476,5.66091091898434,19.299121997559,0.0389767940481646,26.0591836428685,1016.86160306237,5095.78422815092,149.952007986676
36.5365694742322,7.71071970393417,4.2362,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
35.6240784642668,6.18429361930706,1.0252,853.501140661386,82.1627457653604,150.770989488476,5.66091091898434,19.299121997559,0.0389767940481646,26.0591836428685,1016.86160306237,5095.78422815092,149.952007986676
37.8923750722109,8.72493774589718,4.8388,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
36.3028936483954,10.1148181218367,1.5815,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
37.4483345387538,7.07746358268465,1.841,1024.28367860681,64.1500908660767,451.653285944234,2.26785392796473,34.6399995167012,0.0917642852936715,26.1679093010657,1188.80823319307,4397.94247049669,158.751676965545
36.8036440659339,6.90116994967268,0.2498,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
38.4684657311801,11.7178943439426,1.0535,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
38.9921022699145,6.46930728662155,0.3951,1028.2508626557,21.0102376340046,204.069387146576,5.03873156593128,77.0558324071085,0.0189166323839454,26.6362196890214,736.304860768319,6321.98319931354,153.954693161749
38.0745600068246,9.99271619218039,0.3543,878.055848051656,75.1853488172879,171.534332571321,5.11883443325595,23.3101100681151,0.0501174620609006,24.9813644355814,800.273325450588,0,154.384645005065
33.9036772806838,6.53435998988357,0.4649,365.264142973092,0,283.581712628951,1.28803842669156,11.3728681899189,0.118776444166228,28.5068820257991,1335.12209399212,4318.07640153795,83.1388770076578
36.2163022500907,6.46017600048945,3.2772,853.501140661386,82.1627457653604,150.770989488476,5.66091091898434,19.299121997559,0.0389767940481646,26.0591836428685,1016.86160306237,5095.78422815092,149.952007986676
39.4336309035932,11.1084589294728,1.7362,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
36.7227784691481,9.80127501524008,2.7948,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
37.0586251638182,7.8680628576954,0.5553,1024.28367860681,64.1500908660767,451.653285944234,2.26785392796473,34.6399995167012,0.0917642852936715,26.1679093010657,1188.80823319307,4397.94247049669,158.751676965545
40.3773208923698,10.2545110958459,0.5602,565.728361050445,37.4203738422264,400.507162156718,1.41252994828861,20.4340107925712,0.0416967865326974,19.3123734493603,1256.32810114115,4636.62409177841,0
37.105406848639,10.5933318367852,1.4944,543.329559160461,31.4665917224733,316.132628101862,1.71867599501749,35.3140037644578,0.0836463615484684,29.3492322690635,936.53350313954,5547.00906984329,158.439672015127
39.4359205999845,11.272538238413,2.8723,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
38.525359465813,9.4669941285047,1.2149,1125.88668544313,91.7546511736926,250.461558247931,4.49524746759189,67.632261917017,0,19.186552582447,664.849861728994,2132.33996430367,179.206398286289
34.8422199002058,6.35554438051891,0.8892,448.019178254533,40.5090569826393,323.975348687381,1.38288045701541,12.9000815906883,0.0454168879966487,23.3767482204488,107.090370369062,6255.07824352987,83.3603880340616
35.3480555550472,9.90586336258038,0.9153,570.765037306537,84.934297495772,446.323128263662,1.27881573049327,32.3809975158708,0.0451517877498603,21.4580945535373,198.64117739821,1768.9960611736,140.106690274618
39.083026716593,9.99660537258521,1.5498,1125.88668544313,91.7546511736926,250.461558247931,4.49524746759189,67.632261917017,0,19.186552582447,664.849861728994,2132.33996430367,179.206398286289
37.5939757318717,13.0182936993086,1.6466,731.192256202015,51.5169652962239,712.029239952147,1.02691324341,14.9077202987049,0.0725245361617522,30.0731137413221,371.66065870858,3125.6041895739,188.952206079657
38.5829567941646,5.08204331218776,3.5994,780.322165685646,61.5481319885891,336.68770703394,2.31764376715716,55.5405417099979,0.0587835741138513,28.4156356085382,0,2768.47079475046,92.4593379395217
39.6009081740954,3.80208354636521,1.4374,259.821708669663,117.120363648972,153.563379783109,1.69195096537098,34.3730243737235,0.0729092142929257,25.9391734175458,677.707681611222,5821.82521059204,0
37.0278575949056,7.82507868589111,0.592,1024.28367860681,64.1500908660767,451.653285944234,2.26785392796473,34.6399995167012,0.0917642852936715,26.1679093010657,1188.80823319307,4397.94247049669,158.751676965545
36.2528043674714,7.72540991628863,1.1796,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
38.8613033215263,8.60008065522419,1.8831,241.421656212912,39.6264856304858,220.593396733051,1.09441923370474,80.2537181208129,0.0848843626362685,18.3320031348518,803.259936509649,236.576753265963,0
35.195233958934,6.7726880040646,0.7434,799.188401268991,55.3905633535833,102.968794405862,7.76146215832061,52.9822569173028,0.0280045514757964,30.4882369350913,956.443710682404,1734.11117711061,56.1507338532449
38.0971477547236,9.27938820675998,3.7239,878.055848051656,75.1853488172879,171.534332571321,5.11883443325595,23.3101100681151,0.0501174620609006,24.9813644355814,800.273325450588,0,154.384645005065
38.3160552427253,11.3368182046065,0.9323,543.329559160461,31.4665917224733,316.132628101862,1.71867599501749,35.3140037644578,0.0836463615484684,29.3492322690635,936.53350313954,5547.00906984329,158.439672015127
38.8433411163796,9.07802321265215,2.2411,241.421656212912,39.6264856304858,220.593396733051,1.09441923370474,80.2537181208129,0.0848843626362685,18.3320031348518,803.259936509649,236.576753265963,0
37.0557058838675,8.94750010493953,1.1479,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
36.3150934890384,7.07609428456253,1.67,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
34.0942403216269,10.024743986552,0.9262,534.758117995946,145.305283186287,69.8164381948998,7.65948724715967,37.5712011856598,0.0621645699849648,23.2845416448846,115.37436597247,5425.28237012951,93.4564263945504
37.7717471480568,8.02427075305929,1.6498,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
36.7751802217635,8.73767627365056,0.551,958.189527602688,67.2670232312223,157.488405179033,6.0841909378244,27.6017359416044,0.0314624033702894,24.0833592224703,1100.98287933745,4135.60202942578,15.8586375407401
36.2844063202549,9.42595660903299,0.6955,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
39.9914052019023,6.60123511704065,0.8656,519.944724757167,21.5698363046423,345.488561102834,1.50495496319024,40.5363063602452,0.0910285214003517,20.1291624589837,590.370219583932,6326.24237932869,118.433727411112
33.6067038756574,14.4062044383619,1.4013,673.121867453918,35.1307538929131,148.630503251316,4.52882721062816,67.9281426350988,0,22.7637049114099,192.845669225724,3030.3123750856,83.5956218662421
37.9830668784967,8.92776550250922,0.218,588.455895761896,114.490178688442,75.8713021927657,7.75597464067257,26.6404263788413,0.0667268305707936,23.2166638181547,600.398458456363,6695.77528095961,42.4919909629955
36.6193800245514,9.80936099378548,1.4219,335.418682098013,67.9509451841026,9.15505133534185,36.6375533912272,31.0853948024921,0.077117403728559,25.1066816070978,453.876487847658,2713.88239297402,55.7401247083775
36.6224207104451,8.34331868841533,0.8445,958.189527602688,67.2670232312223,157.488405179033,6.0841909378244,27.6017359416044,0.0314624033702894,24.0833592224703,1100.98287933745,4135.60202942578,15.8586375407401
41.7138209884647,7.32050091713439,0.168,787.362046513288,108.444240749865,363.569245127078,2.16564535385297,46.5695702734613,0.00143440057099661,31.2696899061918,1295.53485871335,3410.43661401931,59.7338390223408
35.5027942559551,9.66951279899895,4.3677,570.765037306537,84.934297495772,446.323128263662,1.27881573049327,32.3809975158708,0.0451517877498603,21.4580945535373,198.64117739821,1768.9960611736,140.106690274618
35.9122419638678,7.09029824602872,3.2588,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
38.4311590815839,12.623601411932,0.7749,540.938977824981,14.5604792166013,145.459767624243,3.71882195785129,49.6223899247285,0.0309665531227309,28.6698481145864,1259.10521097023,8306.91539306409,168.400777949301
38.2879456862354,12.8642847298449,1.5031,731.192256202015,51.5169652962239,712.029239952147,1.02691324341,14.9077202987049,0.0725245361617522,30.0731137413221,371.66065870858,3125.6041895739,188.952206079657
36.836820412054,6.89951325746837,1.0469,1059.85086777975,160.218186239211,401.279323046946,2.64117986377225,10.1364215599279,0.000115056692028638,23.2291741319638,166.005912896453,5450.95771753475,104.858321462443
37.8470820309476,10.9994570025553,3.6873,543.329559160461,31.4665917224733,316.132628101862,1.71867599501749,35.3140037644578,0.0836463615484684,29.3492322690635,936.53350313954,5547.00906984329,158.439672015127
40.4410715808976,9.98973511083734,3.471,565.728361050445,37.4203738422264,400.507162156718,1.41252994828861,20.4340107925712,0.0416967865326974,19.3123734493603,1256.32810114115,4636.62409177841,0
39.9166570955857,13.2320903530407,1.3155,617.532307911731,120.501984701874,102.043388021803,6.05166409978258,62.7229386581612,0.0650716546060364,20.9994174789831,797.316456301987,3930.33551341768,29.2575353388901
37.2344853297072,6.87148745515473,0.7201,1024.28367860681,64.1500908660767,451.653285944234,2.26785392796473,34.6399995167012,0.0917642852936715,26.1679093010657,1188.80823319307,4397.94247049669,158.751676965545
35.0070879798018,7.95207979696224,1.1395,900.595394096469,59.9481414533749,251.058936824769,3.58718715806981,50.0832141364077,0.0483503830197586,31.4243434639618,1053.83230818527,6005.29751554957,237.207120742799
40.9576582702737,7.85022275000296,0.7547,770.252042604068,77.1661519422277,180.453461518253,4.26842486768343,11.8365561449613,0.0145503608619862,28.3303940034924,758.947007590708,5896.88938500504,121.447556808528
38.0182385715804,9.44374949795672,1.5752,878.055848051656,75.1853488172879,171.534332571321,5.11883443325595,23.3101100681151,0.0501174620609006,24.9813644355814,800.273325450588,0,154.384645005065
35.4169531647406,9.66856953493336,1.5348,570.765037306537,84.934297495772,446.323128263662,1.27881573049327,32.3809975158708,0.0451517877498603,21.4580945535373,198.64117739821,1768.9960611736,140.106690274618
38.299165190639,10.7065362084353,0.8155,543.329559160461,31.4665917224733,316.132628101862,1.71867599501749,35.3140037644578,0.0836463615484684,29.3492322690635,936.53350313954,5547.00906984329,158.439672015127
38.4078909337785,7.46214048513168,0.6538,1024.28367860681,64.1500908660767,451.653285944234,2.26785392796473,34.6399995167012,0.0917642852936715,26.1679093010657,1188.80823319307,4397.94247049669,158.751676965545
39.4140741761389,11.6916394175891,1.7167,1214.26819952844,86.171972518893,5.72076667480816,212.256200707428,7.70116537517356,0.0663071625219693,24.3901949765097,911.829274439696,5878.56330980632,121.001043160029
37.4519281393094,6.89401555967142,4.4851,1024.28367860681,64.1500908660767,451.653285944234,2.26785392796473,34.6399995167012,0.0917642852936715,26.1679093010657,1188.80823319307,4397.94247049669,158.751676965545
37.8323671191568,11.9133130642505,0.573,731.192256202015,51.5169652962239,712.029239952147,1.02691324341,14.9077202987049,0.0725245361617522,30.0731137413221,371.66065870858,3125.6041895739,188.952206079657
